ceeb,campus,year,applicants,admits,denied,app_gpa,adm_gpa,den_gpa
053345,San Diego,2024,52.0,10.0,42.0,3.95,4.24,3.880952380952381
004396,Santa Cruz,2022,91.0,56.0,35.0,,,
050972,Universitywide,2001,70.0,64.0,6.0,3.68,3.72,3.253333333333335
053864,Riverside,2008,49.0,40.0,9.0,3.36,3.48,2.826666666666666
054515,Merced,2018,5.0,3.0,2.0,3.8,,
050223,Berkeley,2005,7.0,,,3.68,,
050548,Santa Cruz,2023,24.0,15.0,9.0,3.96,4.2,3.559999999999999
053966,Los Angeles,2013,23.0,3.0,20.0,3.81,,
053515,Riverside,2011,20.0,11.0,9.0,3.5,3.84,3.084444444444445
052943,Santa Barbara,2019,44.0,3.0,41.0,,,
050599,Irvine,1999,12.0,6.0,6.0,,,
053082,Berkeley,2009,17.0,7.0,10.0,3.95,4.08,3.8590000000000004
050380,Santa Barbara,2015,14.0,,,,,
053320,Los Angeles,2021,281.0,32.0,249.0,3.97,4.26,3.93273092369478
050119,Santa Barbara,2016,42.0,25.0,17.0,3.96,4.19,3.621764705882352
050223,Irvine,2018,42.0,10.0,32.0,3.67,4.15,3.5199999999999996
051763,San Diego,2012,5.0,,,,,
053910,Riverside,2020,13.0,8.0,5.0,3.77,4.05,3.322
004051,Los Angeles,2023,195.0,52.0,143.0,,,
052120,Riverside,2025,35.0,30.0,5.0,3.95,4.04,3.4099999999999993
053532,Irvine,2019,27.0,4.0,23.0,3.53,,
053229,Santa Cruz,2012,50.0,32.0,18.0,3.63,3.79,3.3455555555555554
052553,Merced,2019,13.0,12.0,1.0,3.54,3.59,2.940000000000005
050845,Irvine,2019,57.0,9.0,48.0,3.7,4.11,3.623125
053243,Riverside,2005,9.0,6.0,3.0,3.35,3.6,2.85
051221,San Diego,1994,66.0,45.0,21.0,3.68,3.88,3.2514285714285727
051220,San Diego,2022,196.0,34.0,162.0,4.01,4.26,3.95753086419753
050815,Santa Cruz,2016,59.0,39.0,20.0,3.84,4.0,3.528
050837,Universitywide,2000,31.0,22.0,9.0,3.23,3.51,2.545555555555555
051315,Riverside,1998,15.0,12.0,3.0,,,
004046,Merced,2023,43.0,26.0,17.0,,,
053907,Universitywide,2016,101.0,60.0,41.0,3.62,3.87,3.2541463414634144
054677,Universitywide,2017,104.0,76.0,28.0,3.74,3.97,3.115714285714286
051060,Los Angeles,2022,93.0,15.0,78.0,3.97,4.26,3.91423076923077
051792,Berkeley,2001,22.0,7.0,15.0,,,
054073,Merced,2018,16.0,11.0,5.0,3.46,3.7,2.9319999999999995
053520,Irvine,2014,97.0,53.0,44.0,3.89,4.15,3.5768181818181812
050618,Irvine,2021,72.0,27.0,45.0,4.01,4.26,3.86
050975,Riverside,2004,8.0,4.0,4.0,3.66,,
051605,Davis,2024,7.0,,,3.28,,
052728,Santa Barbara,2017,17.0,7.0,10.0,3.71,4.01,3.5
054519,Los Angeles,2015,18.0,5.0,13.0,3.95,4.18,3.8615384615384625
050230,Riverside,2004,24.0,12.0,12.0,3.8,4.08,3.519999999999999
051677,San Diego,2013,18.0,10.0,8.0,3.82,3.99,3.607499999999998
050587,Irvine,2024,12.0,,,3.72,,
052373,Riverside,2007,8.0,5.0,3.0,3.19,3.6,2.5066666666666664
053800,San Diego,2013,9.0,,,3.52,,
053545,Berkeley,2016,26.0,3.0,23.0,3.8,,
053984,Los Angeles,2020,,,,3.69,,
050618,Universitywide,1996,52.0,48.0,4.0,3.65,3.71,2.9299999999999997
051727,San Diego,1999,45.0,18.0,27.0,,,
050090,San Diego,2014,46.0,13.0,33.0,3.55,3.97,3.384545454545454
053802,Berkeley,1995,16.0,10.0,6.0,,,
050572,Los Angeles,2007,56.0,14.0,42.0,3.68,4.15,3.523333333333334
052516,San Diego,2024,67.0,31.0,36.0,3.85,4.2,3.5486111111111103
050218,San Diego,2016,32.0,7.0,25.0,3.8,4.23,3.6795999999999998
052191,Universitywide,2011,44.0,38.0,6.0,,,
053297,Los Angeles,2019,32.0,5.0,27.0,4.03,4.25,3.9892592592592595
053748,Universitywide,2009,54.0,52.0,2.0,,,
053096,Riverside,2008,13.0,11.0,2.0,3.36,3.47,2.754999999999999
050238,Berkeley,2023,18.0,3.0,15.0,3.6,,
050692,Los Angeles,2024,151.0,15.0,136.0,3.84,4.28,3.791470588235294
054287,Santa Barbara,2024,18.0,7.0,11.0,3.98,4.22,3.8272727272727276
004404,Merced,2010,11.0,7.0,4.0,,,
051150,Berkeley,2006,34.0,5.0,29.0,3.46,4.02,3.363448275862069
050210,Davis,2024,29.0,14.0,15.0,3.82,4.07,3.5866666666666664
052550,Los Angeles,2003,20.0,5.0,15.0,3.96,4.32,3.8400000000000003
051228,Santa Barbara,2015,11.0,,,3.52,,
051150,Irvine,2019,28.0,6.0,22.0,3.77,4.19,3.6554545454545457
052698,Davis,2013,80.0,33.0,47.0,,,
054204,Irvine,2022,96.0,23.0,73.0,4.0,4.2,3.9369863013698625
051423,Los Angeles,2025,123.0,12.0,111.0,4.06,4.24,4.04054054054054
054241,San Diego,2025,16.0,8.0,8.0,3.78,4.08,3.4799999999999995
053705,Santa Barbara,2017,54.0,12.0,42.0,,,
051982,Berkeley,1998,18.0,5.0,13.0,,,
052686,Davis,2019,33.0,15.0,18.0,,,
052968,Davis,2013,10.0,4.0,6.0,3.63,,
004958,Berkeley,2011,108.0,28.0,80.0,,,
053662,Santa Cruz,2023,12.0,9.0,3.0,3.71,3.78,3.5
051106,Irvine,2023,116.0,28.0,88.0,3.96,4.14,3.9027272727272733
053560,Santa Cruz,2005,9.0,7.0,2.0,3.7,3.8,3.350000000000003
054005,Santa Cruz,2012,5.0,,,,,
051359,Davis,1995,8.0,6.0,2.0,3.7,3.61,3.9700000000000006
004070,Irvine,2006,60.0,46.0,14.0,,,
053603,Berkeley,2009,17.0,4.0,13.0,3.87,,
004686,Riverside,2016,8.0,5.0,3.0,,,
050645,Universitywide,2004,,,,3.9,3.9,
052615,Irvine,2018,18.0,3.0,15.0,3.84,,
053415,San Diego,2017,28.0,10.0,18.0,3.77,4.1,3.586666666666667
053502,Santa Cruz,2009,45.0,26.0,19.0,3.62,3.93,3.1957894736842105
053092,Berkeley,1997,19.0,3.0,16.0,3.68,,
054291,Irvine,2022,,,,4.05,,
052746,Merced,2013,6.0,4.0,2.0,3.45,,
004391,Santa Barbara,2008,66.0,37.0,29.0,,,
053958,Davis,2022,45.0,10.0,35.0,3.65,4.0,3.55
050936,Davis,2011,26.0,18.0,8.0,3.84,4.06,3.3450000000000006
054704,Davis,2017,20.0,11.0,9.0,3.76,4.04,3.417777777777777
050748,Santa Cruz,1996,29.0,25.0,4.0,3.43,3.52,2.8674999999999997
051972,Santa Cruz,2002,52.0,38.0,14.0,3.38,3.51,3.0271428571428567
052077,Santa Barbara,2018,159.0,44.0,115.0,,,
052267,Santa Barbara,2006,76.0,36.0,40.0,3.71,3.95,3.493999999999999
050421,Irvine,2003,101.0,53.0,48.0,3.52,3.79,3.2218749999999994
052967,Los Angeles,2023,97.0,11.0,86.0,,,
053820,Universitywide,2019,86.0,51.0,35.0,3.8,4.03,3.4648571428571433
051295,Davis,2019,18.0,7.0,11.0,3.82,4.19,3.584545454545454
053092,Irvine,2010,54.0,22.0,32.0,3.76,4.1,3.52625
050150,Santa Barbara,1994,26.0,25.0,1.0,3.54,3.56,3.0400000000000063
052948,Universitywide,2004,22.0,15.0,7.0,3.67,3.78,3.434285714285714
050899,Davis,2019,,,,3.58,,
053372,Riverside,2014,19.0,16.0,3.0,3.64,3.72,3.213333333333331
054793,Universitywide,2024,,,,3.8,3.92,
053530,Berkeley,2021,17.0,,,3.71,,
052120,Berkeley,2012,35.0,3.0,32.0,3.94,,
052870,Santa Cruz,1997,25.0,24.0,1.0,3.71,3.69,4.189999999999998
054642,Santa Barbara,2019,,,,3.83,,
050372,Merced,2014,16.0,13.0,3.0,3.57,3.71,2.9633333333333334
050280,Irvine,2006,32.0,24.0,8.0,3.8,3.95,3.349999999999998
051730,San Diego,2015,27.0,14.0,13.0,,,
052661,Riverside,1999,98.0,82.0,16.0,,,
053142,Santa Cruz,2023,115.0,73.0,42.0,,,
004608,Berkeley,2012,8.0,,,,,
050455,San Diego,1997,,,,3.91,4.0,
051347,Los Angeles,2021,92.0,7.0,85.0,3.77,4.28,3.7279999999999998
052133,Universitywide,2008,75.0,73.0,2.0,,,
051788,Riverside,2012,35.0,14.0,21.0,3.3,3.68,3.0466666666666664
052125,Santa Cruz,2013,9.0,3.0,6.0,3.5,,
052129,San Diego,2024,42.0,6.0,36.0,3.87,4.3,3.798333333333334
052085,Davis,1997,36.0,29.0,7.0,3.91,4.06,3.288571428571428
004608,Irvine,2025,21.0,10.0,11.0,,,
052058,Davis,2005,122.0,69.0,53.0,3.52,3.77,3.1945283018867925
050209,Riverside,2024,15.0,14.0,1.0,4.03,4.08,3.3299999999999983
051206,Davis,2020,60.0,32.0,28.0,4.02,4.2,3.8142857142857136
051361,San Diego,2005,64.0,22.0,42.0,3.73,3.99,3.5938095238095236
053585,Los Angeles,2000,8.0,,,,,
051356,Riverside,2004,8.0,5.0,3.0,,,
052308,Los Angeles,2019,16.0,,,3.83,,
053722,San Diego,2020,21.0,10.0,11.0,3.7,4.05,3.3818181818181823
051340,Santa Cruz,2009,15.0,11.0,4.0,3.83,4.01,3.335000000000001
053415,Riverside,2009,9.0,9.0,0.0,3.42,3.42,
053571,Universitywide,2015,,,,3.68,3.66,
050903,Universitywide,2020,51.0,46.0,5.0,,,
053169,Davis,2012,196.0,76.0,120.0,3.68,4.07,3.4330000000000003
053075,Santa Barbara,2003,28.0,15.0,13.0,3.79,4.03,3.513076923076923
050711,Irvine,2019,,,,3.85,,
004608,Universitywide,2000,29.0,27.0,2.0,,,
052462,Santa Barbara,2005,98.0,49.0,49.0,3.59,3.86,3.3200000000000003
051508,Merced,2010,56.0,50.0,6.0,3.45,3.53,2.7833333333333363
004409,Los Angeles,2016,50.0,9.0,41.0,,,
051247,Los Angeles,2004,23.0,3.0,20.0,3.47,,
050660,Berkeley,2022,47.0,,,3.84,,
050063,Santa Barbara,2001,,,,3.45,,
052945,Los Angeles,1996,20.0,7.0,13.0,3.74,4.17,3.5084615384615394
050791,Davis,2022,20.0,8.0,12.0,,,
052480,Santa Cruz,2023,52.0,35.0,17.0,3.85,4.01,3.520588235294119
052297,Riverside,2005,14.0,5.0,9.0,3.16,3.43,3.01
052170,Riverside,2019,13.0,,,3.34,,
050688,Davis,1995,6.0,6.0,0.0,3.91,3.91,
050973,Irvine,2021,30.0,6.0,24.0,3.83,4.15,3.75
053485,Los Angeles,2021,,,,3.93,,
053810,Berkeley,1999,8.0,5.0,3.0,4.2,4.25,4.116666666666667
052130,Universitywide,1997,78.0,59.0,19.0,3.54,3.75,2.8878947368421053
051412,Irvine,1999,22.0,13.0,9.0,3.53,3.87,3.0388888888888883
051025,Merced,2021,9.0,5.0,4.0,,,
004692,Los Angeles,1996,47.0,23.0,24.0,,,
052129,Riverside,2016,56.0,46.0,10.0,3.7,3.8,3.2400000000000033
052061,Los Angeles,2015,16.0,,,4.12,,
051830,Irvine,1998,31.0,23.0,8.0,3.49,3.74,2.77125
052986,Merced,2019,31.0,22.0,9.0,3.53,3.71,3.0899999999999985
052082,Santa Cruz,1999,5.0,,,,,
050973,Universitywide,1996,95.0,82.0,13.0,3.81,3.87,3.4315384615384583
052950,Davis,2004,150.0,73.0,77.0,3.42,3.69,3.164025974025974
050925,Los Angeles,2007,45.0,12.0,33.0,3.83,4.1,3.731818181818182
051230,Universitywide,2011,76.0,53.0,23.0,3.44,3.61,3.048260869565218
004002,Santa Barbara,1997,51.0,43.0,8.0,,,
050555,Irvine,2017,69.0,21.0,48.0,3.64,4.19,3.3993749999999996
051115,Santa Barbara,2011,7.0,4.0,3.0,3.99,,
004339,Santa Barbara,2009,43.0,31.0,12.0,,,
051348,Santa Cruz,2006,5.0,4.0,1.0,3.79,,
004686,Berkeley,2003,15.0,,,,,
052869,Santa Cruz,2011,7.0,3.0,4.0,3.76,,
053080,San Diego,2025,179.0,20.0,159.0,,,
051672,Riverside,2022,120.0,75.0,45.0,3.73,3.99,3.2966666666666673
051346,Riverside,2002,7.0,7.0,0.0,,,
051349,Los Angeles,2012,44.0,6.0,38.0,,,
054316,Irvine,2024,85.0,24.0,61.0,3.73,4.19,3.5490163934426233
053000,Riverside,2020,24.0,18.0,6.0,,,
1251598,Santa Cruz,2013,12.0,4.0,8.0,,,
051685,Los Angeles,2009,148.0,27.0,121.0,,,
050573,Santa Barbara,1995,11.0,11.0,0.0,3.45,3.45,
053937,Merced,2020,8.0,8.0,0.0,3.48,3.48,
054225,Berkeley,2023,21.0,,,3.6,,
052053,Berkeley,2018,23.0,4.0,19.0,,,
052505,Santa Cruz,2020,17.0,,,3.02,,
052680,Riverside,1999,7.0,5.0,2.0,,,
053998,Irvine,2014,33.0,8.0,25.0,3.62,4.06,3.4792000000000005
054548,Irvine,2015,40.0,11.0,29.0,3.75,4.21,3.5755172413793104
054544,Los Angeles,2016,22.0,3.0,19.0,3.68,,
053765,San Diego,2009,22.0,13.0,9.0,3.85,4.15,3.4166666666666665
052970,Merced,2025,190.0,180.0,10.0,3.82,3.89,2.5599999999999907
050596,Universitywide,2021,,,,3.61,,
052128,San Diego,2018,97.0,26.0,71.0,3.92,4.23,3.8064788732394366
050255,Davis,2017,12.0,4.0,8.0,3.7,,
051555,Irvine,2005,27.0,16.0,11.0,,,
050260,Universitywide,2023,81.0,43.0,38.0,,,
004302,San Diego,2019,333.0,214.0,119.0,,,
050475,Los Angeles,1998,13.0,3.0,10.0,3.86,,
052200,Santa Cruz,2023,12.0,9.0,3.0,,,
050165,Santa Cruz,2025,17.0,15.0,2.0,4.01,4.08,3.4849999999999994
052220,Berkeley,1994,,,,3.58,,
051239,Davis,2023,17.0,9.0,8.0,3.74,4.05,3.391250000000001
050209,Berkeley,2011,13.0,,,3.87,,
050240,Irvine,2016,47.0,18.0,29.0,3.75,4.23,3.452068965517241
050990,Riverside,2025,10.0,10.0,0.0,,,
050865,Merced,2004,12.0,,,3.57,,
050075,Santa Cruz,2020,17.0,14.0,3.0,4.0,4.1,3.5333333333333363
052190,Berkeley,2009,9.0,,,3.42,,
050980,Riverside,2019,22.0,15.0,7.0,3.68,3.79,3.4442857142857153
051325,Merced,2021,8.0,8.0,0.0,3.54,3.54,
052778,Santa Barbara,2019,74.0,18.0,56.0,3.78,4.22,3.6385714285714283
054211,Universitywide,2022,40.0,31.0,9.0,,,
052741,Riverside,2019,8.0,6.0,2.0,,,
050350,Riverside,2010,,,,3.56,,
052665,Santa Cruz,1996,16.0,12.0,4.0,3.35,3.55,2.7500000000000018
052718,Los Angeles,1999,12.0,3.0,9.0,,,
052677,Universitywide,2024,33.0,15.0,18.0,,,
004517,Irvine,2022,11.0,,,,,
050579,Merced,2014,18.0,12.0,6.0,3.49,3.75,2.970000000000001
050723,Berkeley,1999,39.0,6.0,33.0,3.65,4.11,3.5663636363636364
052717,Irvine,2020,12.0,,,3.84,,
054201,San Diego,2016,41.0,14.0,27.0,3.88,4.06,3.7866666666666657
054439,San Diego,2013,7.0,,,3.42,,
050119,Riverside,2021,7.0,4.0,3.0,3.38,,
051310,Santa Cruz,2014,5.0,3.0,2.0,4.04,,
053467,Santa Barbara,2017,102.0,16.0,86.0,3.5,3.96,3.4144186046511624
054826,Irvine,2020,30.0,5.0,25.0,3.55,4.12,3.4360000000000004
050220,Santa Barbara,1997,7.0,7.0,0.0,4.0,4.0,
050404,Riverside,2019,14.0,8.0,6.0,3.64,3.9,3.2933333333333334
053010,Universitywide,2023,271.0,183.0,88.0,,,
053300,Merced,2020,34.0,27.0,7.0,3.29,3.52,2.4028571428571417
004462,Irvine,2023,100.0,44.0,56.0,,,
051050,San Diego,2018,57.0,12.0,45.0,3.78,4.15,3.6813333333333325
051120,Davis,2017,47.0,21.0,26.0,4.04,4.24,3.878461538461538
050977,Davis,2001,11.0,6.0,5.0,3.69,3.91,3.4259999999999993
053163,Berkeley,1998,64.0,26.0,38.0,3.88,4.2,3.6610526315789476
053240,Berkeley,2014,80.0,11.0,69.0,,,
050525,Universitywide,2024,65.0,58.0,7.0,3.66,3.71,3.2457142857142856
053039,Berkeley,2008,37.0,8.0,29.0,,,
052248,Irvine,2022,84.0,17.0,67.0,3.92,4.27,3.8311940298507463
051015,Universitywide,2022,35.0,24.0,11.0,3.78,3.96,3.3872727272727263
053163,Irvine,2011,81.0,36.0,45.0,3.73,4.06,3.466
053033,Davis,2011,51.0,15.0,36.0,3.74,3.98,3.6400000000000006
053258,Riverside,2025,41.0,32.0,9.0,3.71,3.86,3.1766666666666654
050924,San Diego,2010,5.0,,,3.3,,
053361,Los Angeles,2022,,,,3.84,,
052464,Universitywide,2008,52.0,46.0,6.0,3.72,3.83,2.876666666666665
054683,San Diego,2025,49.0,6.0,43.0,3.91,4.17,3.873720930232558
054013,Berkeley,2025,35.0,7.0,28.0,3.97,4.22,3.907500000000001
051561,Santa Cruz,2023,71.0,57.0,14.0,3.94,4.07,3.4107142857142856
051274,Universitywide,2024,320.0,221.0,99.0,3.96,4.06,3.7367676767676783
053342,San Diego,2005,19.0,8.0,11.0,3.91,4.21,3.6918181818181823
053197,San Diego,2021,87.0,24.0,63.0,,,
050810,Irvine,2009,22.0,9.0,13.0,3.67,4.08,3.386153846153846
051815,Universitywide,2016,61.0,41.0,20.0,3.65,3.84,3.2605000000000004
051719,Riverside,2007,85.0,67.0,18.0,3.37,3.49,2.923333333333332
052891,Universitywide,2004,85.0,65.0,20.0,3.94,4.05,3.5824999999999987
052970,Santa Barbara,1998,107.0,51.0,56.0,3.2,3.39,3.026964285714286
053988,Irvine,2017,9.0,,,3.7,,
051758,Universitywide,2002,13.0,12.0,1.0,,,
051951,Santa Cruz,1998,,,,3.79,3.79,
052240,San Diego,2002,28.0,16.0,12.0,3.57,4.02,2.97
052723,Berkeley,1995,15.0,9.0,6.0,3.7,4.01,3.2350000000000008
052609,Universitywide,2009,83.0,78.0,5.0,3.79,3.82,3.3220000000000027
051862,Santa Barbara,2018,35.0,3.0,32.0,3.5,,
051140,Universitywide,1996,66.0,56.0,10.0,3.42,3.53,2.804000000000002
004932,Riverside,2023,103.0,57.0,46.0,,,
050385,Berkeley,2022,95.0,9.0,86.0,4.08,4.31,4.05593023255814
051425,Merced,2020,19.0,19.0,0.0,4.07,4.07,
055051,Davis,2025,28.0,17.0,11.0,4.09,4.18,3.9509090909090903
052475,Santa Barbara,2021,58.0,24.0,34.0,3.81,4.18,3.5488235294117647
050423,Riverside,1998,5.0,4.0,1.0,,,
052015,Los Angeles,1999,20.0,7.0,13.0,3.8,4.11,3.633076923076923
004591,Los Angeles,1997,39.0,21.0,18.0,,,
052305,Santa Cruz,2017,55.0,19.0,36.0,3.78,4.11,3.6058333333333326
050150,San Diego,2007,31.0,14.0,17.0,3.84,4.15,3.58470588235294
054028,Universitywide,2023,49.0,39.0,10.0,3.63,3.75,3.1620000000000004
051325,Santa Barbara,1994,7.0,6.0,1.0,3.37,3.42,3.0700000000000003
052910,San Diego,2012,89.0,27.0,62.0,3.64,4.01,3.4788709677419365
052508,Davis,2025,19.0,7.0,12.0,3.81,3.99,3.705
054245,Davis,2012,12.0,4.0,8.0,3.54,,
051660,Berkeley,2023,,,,3.83,,
053000,Berkeley,2007,20.0,,,,,
052082,Los Angeles,2020,27.0,,,,,
052275,Los Angeles,2013,41.0,4.0,37.0,3.55,,
051228,Riverside,2020,19.0,18.0,1.0,4.02,4.08,2.9399999999999977
050989,San Diego,2000,9.0,4.0,5.0,3.79,,
052722,Irvine,2005,20.0,3.0,17.0,3.32,,
004311,San Diego,2018,38.0,16.0,22.0,,,
050924,Riverside,2002,12.0,3.0,9.0,,,
051247,Santa Cruz,2010,11.0,3.0,8.0,3.22,,
052299,Riverside,2013,9.0,6.0,3.0,3.91,4.09,3.5499999999999994
004663,Santa Cruz,2010,14.0,9.0,5.0,,,
054255,Riverside,2022,7.0,5.0,2.0,3.93,4.03,3.6799999999999997
050628,Merced,2018,17.0,16.0,1.0,3.87,3.9,3.3900000000000077
054608,Irvine,2018,,,,3.99,,
053648,Irvine,2024,8.0,,,4.25,,
054377,Universitywide,2025,87.0,70.0,17.0,3.66,3.75,3.2894117647058834
053586,Irvine,2014,82.0,31.0,51.0,3.69,4.12,3.428627450980392
050223,Santa Barbara,1995,5.0,5.0,0.0,3.73,3.73,
050466,Berkeley,2021,191.0,26.0,165.0,4.05,4.21,4.024787878787878
050704,Riverside,2002,31.0,21.0,10.0,,,
051150,Merced,2023,23.0,19.0,4.0,3.57,3.68,3.0474999999999994
052630,Los Angeles,2018,17.0,,,3.74,,
053463,Riverside,2007,92.0,85.0,7.0,3.54,3.6,2.8114285714285723
054375,Irvine,2012,8.0,,,3.62,,
051088,Berkeley,2010,121.0,14.0,107.0,3.71,4.17,3.649813084112149
2052215,Berkeley,2024,,,,3.74,4.05,
052462,San Diego,2018,89.0,7.0,82.0,3.88,4.05,3.8654878048780485
052073,Santa Cruz,2012,23.0,15.0,8.0,3.68,3.85,3.36125
052730,San Diego,1996,59.0,37.0,22.0,3.75,4.07,3.2118181818181815
053716,Santa Barbara,2019,15.0,,,,,
051507,San Diego,1998,17.0,7.0,10.0,3.81,3.96,3.7049999999999996
004692,Santa Cruz,2002,100.0,79.0,21.0,,,
053975,Los Angeles,2018,33.0,3.0,30.0,3.37,,
054015,Davis,2024,21.0,13.0,8.0,3.92,4.09,3.643749999999999
053787,Berkeley,2019,29.0,3.0,26.0,3.9,,
052380,Irvine,2006,29.0,22.0,7.0,,,
053112,San Diego,1999,11.0,5.0,6.0,,,
050722,Irvine,2000,62.0,36.0,26.0,3.68,3.97,3.2784615384615376
053344,San Diego,2001,19.0,9.0,10.0,3.77,4.04,3.5269999999999997
004104,Merced,2023,24.0,14.0,10.0,,,
052005,Universitywide,2024,5.0,,,3.43,,
050771,Riverside,2008,54.0,45.0,9.0,3.39,3.48,2.940000000000001
052858,Riverside,1997,34.0,31.0,3.0,,,
054629,Santa Cruz,2020,11.0,7.0,4.0,3.79,3.99,3.4399999999999995
051328,Universitywide,2010,88.0,75.0,13.0,3.75,3.88,3.0
054231,Riverside,2024,32.0,25.0,7.0,3.72,3.85,3.2557142857142867
054673,Universitywide,2024,83.0,73.0,10.0,4.02,4.04,3.8739999999999952
051423,Davis,2012,72.0,28.0,44.0,3.73,4.11,3.488181818181818
050005,Irvine,2006,79.0,43.0,36.0,3.61,3.94,3.2158333333333338
051576,Santa Barbara,2021,68.0,16.0,52.0,3.68,4.18,3.5261538461538464
052742,Irvine,2003,16.0,5.0,11.0,3.33,3.78,3.1254545454545455
051161,San Diego,2005,17.0,3.0,14.0,3.51,,
050884,Irvine,2001,24.0,13.0,11.0,3.47,3.8,3.08
051260,Universitywide,2025,46.0,29.0,17.0,3.22,3.55,2.657058823529413
052580,Santa Barbara,2024,8.0,6.0,2.0,3.81,3.98,3.3000000000000007
053668,Irvine,1997,21.0,16.0,5.0,3.65,3.83,3.073999999999998
051007,Irvine,2021,26.0,9.0,17.0,,,
050615,Irvine,2015,20.0,8.0,12.0,3.94,4.23,3.746666666666666
004002,San Diego,2010,41.0,25.0,16.0,,,
052206,Merced,2025,,,,4.01,4.01,
053790,Universitywide,2009,26.0,21.0,5.0,3.54,3.63,3.1620000000000004
004339,San Diego,2022,115.0,79.0,36.0,,,
053755,Santa Barbara,2023,55.0,19.0,36.0,3.88,4.26,3.6794444444444445
054171,Santa Cruz,2023,,,,3.69,,
051220,Los Angeles,2010,75.0,24.0,51.0,3.92,4.18,3.7976470588235296
050985,Los Angeles,2004,7.0,3.0,4.0,3.65,,
054424,San Diego,2020,7.0,3.0,4.0,3.62,,
004932,Berkeley,2010,14.0,,,,,
050697,Universitywide,2010,27.0,23.0,4.0,3.64,3.7,3.294999999999998
051982,Universitywide,2013,38.0,26.0,12.0,,,
051150,Santa Barbara,1996,5.0,4.0,1.0,3.42,,
050718,Universitywide,2017,334.0,270.0,64.0,3.87,3.98,3.4059375000000003
052141,Los Angeles,2014,7.0,,,3.64,,
052810,Merced,2005,9.0,8.0,1.0,3.32,3.37,2.919999999999998
054364,Irvine,2015,35.0,11.0,24.0,3.69,4.17,3.47
050573,San Diego,2008,44.0,21.0,23.0,3.67,4.01,3.359565217391304
050829,Merced,2023,28.0,27.0,1.0,3.7,3.72,3.1599999999999966
053341,Riverside,2008,30.0,26.0,4.0,3.4,3.46,3.0100000000000016
004027,Irvine,2011,15.0,9.0,6.0,,,
052916,Irvine,2003,7.0,,,3.36,,
051552,Davis,2014,7.0,,,,,
052192,San Diego,1994,47.0,37.0,10.0,,,
052696,Merced,2015,31.0,20.0,11.0,3.36,3.56,2.9963636363636357
051476,Berkeley,2002,28.0,5.0,23.0,3.63,3.75,3.603913043478261
051677,Los Angeles,2001,34.0,16.0,18.0,3.64,3.91,3.4000000000000004
051106,Santa Barbara,2000,55.0,18.0,37.0,3.68,4.02,3.514594594594595
052987,Davis,2017,67.0,22.0,45.0,3.81,4.13,3.653555555555556
051910,Los Angeles,2009,6.0,,,3.63,,
053158,Santa Cruz,2021,78.0,29.0,49.0,3.76,4.02,3.6061224489795918
050828,Universitywide,2024,12.0,8.0,4.0,3.8,4.06,3.2799999999999994
052760,San Diego,2008,8.0,3.0,5.0,3.93,,
054248,Riverside,2024,11.0,8.0,3.0,3.53,3.78,2.8633333333333333
050499,Los Angeles,2025,15.0,,,,,
050620,Irvine,2000,58.0,36.0,22.0,3.53,3.73,3.2027272727272718
051350,Riverside,2010,26.0,13.0,13.0,3.29,3.52,3.0600000000000005
050729,Santa Cruz,2001,56.0,50.0,6.0,3.58,3.66,2.913333333333336
053053,Berkeley,1998,19.0,4.0,15.0,,,
052299,Berkeley,2000,20.0,5.0,15.0,3.87,4.28,3.7333333333333334
050816,San Diego,2017,48.0,14.0,34.0,3.77,4.2,3.592941176470588
004964,Santa Barbara,2019,73.0,29.0,44.0,,,
050715,Riverside,2021,64.0,34.0,30.0,3.47,3.85,3.0393333333333334
051025,San Diego,2007,10.0,3.0,7.0,,,
051440,Universitywide,2013,60.0,39.0,21.0,3.64,3.92,3.1200000000000006
052659,Davis,2013,28.0,11.0,17.0,3.67,4.04,3.4305882352941173
053140,Santa Cruz,2017,17.0,11.0,6.0,,,
053053,Irvine,2011,32.0,15.0,17.0,,,
004002,Riverside,2002,12.0,8.0,4.0,,,
053660,Berkeley,2009,5.0,,,4.05,,
052986,San Diego,2005,82.0,38.0,44.0,3.84,4.16,3.563636363636363
007711,Davis,2023,217.0,170.0,47.0,,,
051569,Los Angeles,2001,33.0,12.0,21.0,3.66,3.9,3.522857142857143
053107,Los Angeles,2012,14.0,5.0,9.0,3.91,4.11,3.7988888888888885
050011,Davis,2015,5.0,,,3.65,,
050662,Universitywide,2011,96.0,59.0,37.0,,,
050815,Davis,2024,114.0,46.0,68.0,3.94,4.17,3.784411764705882
053756,San Diego,2022,116.0,24.0,92.0,3.85,4.19,3.761304347826087
053660,Irvine,2022,52.0,9.0,43.0,3.68,4.23,3.564883720930233
050321,Irvine,2019,17.0,,,,,
053610,Universitywide,2005,36.0,28.0,8.0,3.7,3.9,3.0000000000000018
051122,Berkeley,2023,33.0,4.0,29.0,3.76,,
051335,Los Angeles,2015,102.0,21.0,81.0,4.02,4.29,3.9499999999999993
051715,Berkeley,1994,22.0,8.0,14.0,,,
052120,Santa Barbara,2002,57.0,27.0,30.0,3.72,3.99,3.4770000000000008
054072,Irvine,2012,48.0,15.0,33.0,3.75,4.14,3.5727272727272728
050119,Santa Cruz,1996,22.0,20.0,2.0,3.49,3.62,2.1899999999999977
052430,Berkeley,2018,28.0,,,3.74,,
